score,vote,title,author,genre,star,n_rating,n_review,pages,year
1641,24,Dead and Gone,Charlaine Harris,"['Fantasy', 'Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Fiction', 'Romance', 'Mystery', 'Romance', 'Paranormal Romance', 'Fantasy', 'Supernatural', 'Shapeshifters', 'Werewolves']",4.01,178173,4534,312,2009
1640,20,Drop City,T. Coraghessan Boyle,"['Fiction', 'Historical', 'Historical Fiction', 'Novels', 'Literature', 'Contemporary', 'Literary Fiction', 'Humor', 'Cultural', 'Counter Culture', 'Literature', 'American', 'Adult Fiction']",3.78,13808,1016,497,2004
1639,21,Good in Bed,Jennifer Weiner,"['Womens Fiction', 'Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Adult Fiction', 'Adult', 'Humor', 'Romance', 'Contemporary Romance', 'Womens Fiction', 'Novels']",3.73,284184,6021,376,2002
1614,20,My Brilliant Friend,Elena Ferrante,"['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Italy', 'European Literature', 'Italian Literature', 'Novels', 'Audiobook', 'Literary Fiction', 'Contemporary', 'Historical', 'Book Club']",3.96,216879,19210,331,2012
1609,22,The 5th Wave,Rick Yancey,"['Young Adult', 'Science Fiction', 'Science Fiction', 'Dystopia', 'Fiction', 'Science Fiction', 'Aliens', 'Fantasy', 'Apocalyptic', 'Post Apocalyptic', 'Romance', 'Audiobook', 'Science Fiction', 'Apocalyptic']",4.03,402811,30039,457,2013
1600,16,Exotic Neurotic,Kenneth Jarrett Singleton,"['Poetry', 'Contemporary', 'Fiction']",3.57,2567,12,108,2016
1595,19,The Windup Girl,Paolo Bacigalupi,"['Science Fiction', 'Fiction', 'Science Fiction', 'Dystopia', 'Science Fiction', 'Steampunk', 'Fantasy', 'Apocalyptic', 'Post Apocalyptic', 'Science Fiction Fantasy', 'Science Fiction', 'Cyberpunk', 'Speculative Fiction', 'Audiobook']",3.75,68269,6532,359,2009
1570,20,Halfway to the Grave,Jeaniene Frost,"['Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Fantasy', 'Urban Fantasy', 'Romance', 'Fantasy', 'Romance', 'Paranormal Romance', 'Adult', 'Fantasy', 'Supernatural', 'Fiction', 'New Adult']",4.14,141577,7576,358,2007
1549,19,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",Tracy Kidder,"['Nonfiction', 'Biography', 'Health', 'Medicine', 'Autobiography', 'Memoir', 'Medical', 'Science', 'Health', 'Biography Memoir', 'Social Movements', 'Social Justice', 'History']",4.16,76801,4878,333,2004
1548,20,Safe Haven,Nicholas Sparks,"['Romance', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Romance', 'Contemporary Romance', 'Drama', 'Love', 'Audiobook']",4.21,341977,13944,340,2010
1544,19,The Children's Book,A.S. Byatt,"['Fiction', 'Historical', 'Historical Fiction', 'Historical', 'Literary Fiction', 'European Literature', 'British Literature', 'Writing', 'Books About Books', 'Literature', 'Novels', 'Unfinished', 'Contemporary']",3.64,17006,2319,675,2009
1543,19,Half Broke Horses,Jeannette Walls,"['Autobiography', 'Memoir', 'Nonfiction', 'Biography', 'Book Club', 'Historical', 'Biography Memoir', 'Adult', 'History', 'Audiobook', 'Family']",4.05,146406,11693,272,2009
1542,22,Just Listen,Sarah Dessen,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Womens Fiction', 'Chick Lit', 'Young Adult', 'Teen', 'Music', 'Young Adult', 'Young Adult Contemporary', 'Young Adult', 'High School']",4.05,237128,8180,371,2006
1539,19,Let's Pretend This Never Happened: A Mostly True Memoir,Jenny  Lawson,"['Nonfiction', 'Autobiography', 'Memoir', 'Humor', 'Biography', 'Audiobook', 'Humor', 'Comedy', 'Biography Memoir', 'Biography', 'Autobiography', 'Adult', 'Health', 'Mental Health']",3.88,172995,18265,318,2012
1536,18,The Tenderness of Wolves,Stef Penney,"['Fiction', 'Historical', 'Historical Fiction', 'Mystery', 'Cultural', 'Canada', 'Historical', 'Mystery', 'Crime', 'Thriller', 'Novels', 'Book Club', 'Adventure']",3.7,13972,1647,384,2007
1531,21,The House of Hades,Rick Riordan,"['Fantasy', 'Young Adult', 'Fantasy', 'Mythology', 'Childrens', 'Middle Grade', 'Fiction', 'Adventure', 'Mythology', 'Greek Mythology', 'Childrens', 'Fantasy', 'Urban Fantasy', 'Romance']",4.52,281870,15435,597,2013
1529,19,The City & the City,China Miéville,"['Fantasy', 'Fiction', 'Science Fiction', 'Mystery', 'Mystery', 'Crime', 'Fantasy', 'Urban Fantasy', 'Speculative Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Weird Fiction', 'Weird Fiction', 'New Weird']",3.9,58181,5942,312,2009
1529,22,Untamed,P.C. Cast,"['Young Adult', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Fiction', 'Fantasy', 'Supernatural', 'Romance', 'Paranormal Romance', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Magic']",3.94,220185,3645,338,2008
1528,17,Death with Interruptions,José Saramago,"['Fiction', 'Fantasy', 'Magical Realism', 'Cultural', 'Portugal', 'Literature', 'European Literature', 'Portuguese Literature', 'Novels', 'Nobel Prize', 'Classics', 'Death']",3.98,40913,4066,238,2008
1528,23,The Paris Wife,Paula McLain,"['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Cultural', 'France', 'Book Club', 'Audiobook', 'Adult Fiction', 'Adult', 'Novels']",3.81,273632,21265,314,2011
1508,19,"I'd Tell You I Love You, But Then I'd Have to Kill You",Ally Carter,"['Young Adult', 'Romance', 'Mystery', 'Contemporary', 'Fiction', 'Spy Thriller', 'Espionage', 'Womens Fiction', 'Chick Lit', 'Adventure', 'Young Adult', 'Teen', 'Realistic Fiction']",3.82,178993,7547,284,2006
1507,19,The Strain,Guillermo del Toro,"['Horror', 'Fiction', 'Paranormal', 'Vampires', 'Fantasy', 'Science Fiction', 'Thriller', 'Fantasy', 'Paranormal', 'Fantasy', 'Supernatural', 'Audiobook', 'Apocalyptic', 'Post Apocalyptic']",3.78,80146,6598,403,2009
1506,22,Hunted,P.C. Cast,"['Young Adult', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Fiction', 'Fantasy', 'Supernatural', 'Romance', 'Paranormal Romance', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Magic']",3.92,168908,3549,323,2009
1503,18,The Dark Tower,Stephen King,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Adventure', 'Westerns', 'Science Fiction Fantasy', 'Audiobook', 'Epic', 'Young Adult']",4.24,153165,5914,1050,2006
1503,19,The Art of Fielding,Chad Harbach,"['Fiction', 'Sports', 'Sports', 'Sports', 'Baseball', 'Contemporary', 'Literary Fiction', 'Audiobook', 'Adult Fiction', 'Novels', 'Young Adult', 'Coming Of Age', 'Literature']",3.97,109415,10355,512,2011
1500,15,Curse of The Salute,Anastacia Moore,['Horror'],3.4,2125,13,171,2012
1489,18,Infidel,Ayaan Hirsi Ali,"['Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Religion', 'Cultural', 'Africa', 'Politics', 'Religion', 'Islam', 'Biography', 'Autobiography', 'Feminism', 'Biography Memoir']",4.17,83839,6498,353,2007
1488,17,Tree of Smoke,Denis Johnson,"['Fiction', 'Historical', 'Historical Fiction', 'War', 'Novels', 'Literature', 'Thriller', 'Suspense', 'Literary Fiction', 'Drama', 'Contemporary']",3.52,13472,1322,614,2007
1480,22,Artemis Fowl,Eoin Colfer,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Childrens', 'Adventure', 'Science Fiction', 'Fantasy', 'Magic', 'Fantasy', 'Urban Fantasy', 'Audiobook']",3.85,513155,12124,396,2003
1459,19,Something Borrowed,Emily Giffin,"['Womens Fiction', 'Chick Lit', 'Romance', 'Fiction', 'Contemporary', 'Adult', 'Romance', 'Contemporary Romance', 'Adult Fiction', 'Audiobook', 'Womens Fiction', 'Novels']",3.86,518363,12669,322,2004
1454,19,The Golden Lily,Richelle Mead,"['Young Adult', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Magic', 'Fantasy', 'Supernatural', 'Romance', 'Paranormal Romance', 'Fiction']",4.3,111276,6449,418,2012
1435,17,Percy Jackson and the Olympians,Rick Riordan,"['Fantasy', 'Young Adult', 'Fantasy', 'Mythology', 'Adventure', 'Fiction', 'Mythology', 'Greek Mythology', 'Fantasy', 'Magic', 'Fantasy', 'Urban Fantasy', 'Childrens', 'Fantasy', 'Supernatural']",4.52,42024,593,1032,2008
1434,18,Garden Spells,Sarah Addison Allen,"['Fiction', 'Magical Realism', 'Fantasy', 'Romance', 'Womens Fiction', 'Chick Lit', 'Fantasy', 'Magic', 'Contemporary', 'Adult', 'Adult Fiction', 'Fantasy', 'Paranormal']",4.04,90858,10163,304,2007
1432,18,"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World",Steven Johnson,"['History', 'Nonfiction', 'Science', 'Health', 'Medicine', 'Medical', 'Historical', 'Audiobook', 'Health', 'European Literature', 'British Literature', 'Illness', 'Disease']",3.87,44649,4001,299,2006
1420,18,Nights in Rodanthe,Nicholas Sparks,"['Romance', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Romance', 'Contemporary Romance', 'Love', 'Drama', 'Novels']",3.83,156193,4572,222,2004
1419,17,I am Charlotte Simmons,Tom Wolfe,"['Fiction', 'Contemporary', 'Novels', 'Academic', 'College', 'Young Adult', 'Coming Of Age', 'Literary Fiction', 'Literature', 'Literature', 'American', 'Young Adult', 'Audiobook']",3.42,26424,2041,738,2005
1411,17,The Woods,Harlan Coben,"['Mystery', 'Thriller', 'Fiction', 'Mystery', 'Crime', 'Suspense', 'Thriller', 'Mystery Thriller', 'Drama', 'Novels', 'Audiobook', 'Adult']",4.04,80102,4478,404,2007
1408,18,Heir of Fire,Sarah J. Maas,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy', 'Magic', 'Young Adult', 'Young Adult Fantasy', 'Fiction', 'New Adult', 'Fairies', 'Fae', 'Fantasy', 'High Fantasy', 'Adventure']",4.46,310490,25981,565,2014
1400,17,The Luminaries,Eleanor Catton,"['Fiction', 'Historical', 'Historical Fiction', 'Mystery', 'Historical', 'Literary Fiction', 'Literature', 'Novels', 'Contemporary', 'Adult', 'Unfinished']",3.72,71294,8280,848,2013
1398,17,The Miraculous Journey of Edward Tulane,Kate DiCamillo,"['Fantasy', 'Fiction', 'Childrens', 'Childrens', 'Middle Grade', 'Young Adult', 'Adventure', 'Animals', 'Childrens', 'Juvenile', 'Audiobook', 'Childrens', 'Chapter Books']",4.34,86006,10154,200,2006
1395,14,Life... Love... Kumbh...,Aporva Kala,"['Romance', 'Love', 'Fantasy', 'Mythology', 'Philosophy', 'Cultural', 'India', 'Humor', 'Literature', 'Spirituality', 'Contemporary', 'Inspirational']",3.43,2283,45,290,2011
1390,19,The Goose Girl,Shannon Hale,"['Fantasy', 'Young Adult', 'Fantasy', 'Fairy Tales', 'Romance', 'Fiction', 'Retellings', 'Childrens', 'Middle Grade', 'Adventure', 'Childrens', 'Young Adult', 'Young Adult Fantasy']",4.1,138780,10125,383,2005
1380,17,Fun Home: A Family Tragicomic,Alison Bechdel,"['Sequential Art', 'Graphic Novels', 'Autobiography', 'Memoir', 'Sequential Art', 'Comics', 'Nonfiction', 'LGBT', 'GLBT', 'Queer', 'Biography', 'Graphic Novels Comics', 'Biography', 'Autobiography', 'Adult']",4.07,139296,9574,232,2007
1378,16,Love Is a Mix Tape,Rob Sheffield,"['Music', 'Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Biography Memoir', 'Romance', 'Biography', 'Autobiography', 'Culture', 'Pop Culture', 'Adult', 'Contemporary']",3.83,32599,2823,224,2007
1370,17,Girl in Translation,Jean Kwok,"['Fiction', 'Historical', 'Historical Fiction', 'Young Adult', 'Contemporary', 'Cultural', 'China', 'Adult Fiction', 'Young Adult', 'Coming Of Age', 'Adult', 'Audiobook', 'Literature', 'Asian Literature']",3.96,49526,5799,290,2010
1368,16,Old Man's War,John Scalzi,"['Science Fiction', 'Fiction', 'Space', 'Space Opera', 'War', 'Military Fiction', 'Science Fiction Fantasy', 'War', 'Space', 'Audiobook', 'Fantasy', 'Adventure']",4.21,169541,9752,355,2007
1367,16,Unless,Carol Shields,"['Fiction', 'Cultural', 'Canada', 'Contemporary', 'Literary Fiction', 'Novels', 'Literature', 'Canadian Literature', 'Literature', 'Adult Fiction', 'Family', 'Womens']",3.6,15167,1098,320,2003
1356,16,Mister Pip,Lloyd Jones,"['Historical', 'Historical Fiction', 'War', 'Fiction', 'Young Adult', 'Contemporary', 'Book Club', 'Historical', 'Writing', 'Books About Books', 'Literature', 'Literary Fiction']",3.65,20633,2144,256,2007
1356,16,"Full Dark, No Stars",Stephen King,"['Horror', 'Short Stories', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Audiobook', 'Anthologies', 'Fantasy', 'Mystery', 'Crime']",4.05,96774,6615,368,2010
1352,15,It's Kind of a Funny Story,Ned Vizzini,"['Young Adult', 'Fiction', 'Contemporary', 'Health', 'Mental Health', 'Mental Health', 'Mental Illness', 'Realistic Fiction', 'Romance', 'Psychology', 'Young Adult', 'Coming Of Age', 'Young Adult', 'Teen']",4.1,219648,10818,444,2007
1346,18,Beautiful Disaster,Jamie McGuire,"['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'Romance', 'Contemporary Romance', 'Academic', 'College', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Adult', 'Love']",4.08,564135,28567,319,2011
1340,19,Awakened,P.C. Cast,"['Young Adult', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Fantasy', 'Supernatural', 'Romance', 'Paranormal Romance', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Magic']",3.99,128912,3265,290,2011
1336,16,Quicksilver,Neal Stephenson,"['Fiction', 'Historical', 'Historical Fiction', 'Science Fiction', 'Fantasy', 'Historical', 'Science Fiction Fantasy', 'Science Fiction', 'Alternate History', 'Adventure', 'Speculative Fiction', 'Novels']",3.89,39040,2137,927,2004
1331,15,A Tale for the Time Being,Ruth Ozeki,"['Fiction', 'Cultural', 'Japan', 'Magical Realism', 'Historical', 'Historical Fiction', 'Contemporary', 'Literary Fiction', 'Audiobook', 'Cultural', 'Asia', 'Adult Fiction', 'Novels']",4.01,88105,11191,491,2013
1324,16,The Magicians,Lev Grossman,"['Fantasy', 'Fiction', 'Fantasy', 'Magic', 'Fantasy', 'Urban Fantasy', 'Young Adult', 'Science Fiction Fantasy', 'Adult', 'Audiobook', 'Adventure', 'Adult Fiction']",3.52,241284,22581,402,2009
1323,17,For One More Day,Mitch Albom,"['Fiction', 'Inspirational', 'Contemporary', 'Adult Fiction', 'Adult', 'Novels', 'Family', 'Fantasy', 'Drama', 'Self Help']",4.09,128896,8118,197,2006
1316,19,Crossed,Ally Condie,"['Young Adult', 'Science Fiction', 'Dystopia', 'Romance', 'Science Fiction', 'Fiction', 'Fantasy', 'Young Adult', 'Teen', 'Adventure', 'Audiobook', 'Apocalyptic', 'Post Apocalyptic']",3.52,219293,15263,367,2013
1308,17,Doctor Sleep,Stephen King,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Fantasy', 'Paranormal', 'Audiobook', 'Fantasy', 'Supernatural', 'Mystery', 'Suspense', 'Adult']",4.11,207603,19858,531,2013
1298,17,Beautiful Ruins,Jess Walter,"['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Italy', 'Romance', 'Audiobook', 'Contemporary', 'Book Club', 'Adult Fiction', 'Adult', 'Literary Fiction']",3.67,160938,15625,337,2012
1297,16,We Are All Completely Beside Ourselves,Karen Joy Fowler,"['Fiction', 'Contemporary', 'Literary Fiction', 'Adult Fiction', 'Animals', 'Audiobook', 'Book Club', 'Family', 'Novels', 'Adult']",3.71,108293,11630,310,2013
1293,13,The Bridge To Caracas,Stephen Douglass,"['Thriller', 'Mystery', 'Crime', 'Romance', 'Contemporary', 'Business', 'Amazon', 'Drama', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller']",3.53,2725,39,0,2011
1292,14,The Raw Shark Texts,Steven Hall,"['Fiction', 'Fantasy', 'Science Fiction', 'Mystery', 'Thriller', 'Horror', 'Novels', 'Contemporary', 'Literature', 'Adult Fiction']",3.8,18748,1868,427,2007
1288,13,The Chronicle of Sapta Sindhu,Aporva Kala,"['War', 'Cultural', 'Iran', 'Romance', 'Cultural', 'India', 'Cultural', 'Pakistan', 'Love', 'Fantasy', 'Mythology', 'Historical', 'Historical Fiction', 'Fiction', 'Historical']",3.43,2379,45,489,2012
1288,16,Between the World and Me,Ta-Nehisi Coates,"['Nonfiction', 'Autobiography', 'Memoir', 'Race', 'Audiobook', 'History', 'Biography', 'Social Movements', 'Social Justice', 'Writing', 'Essays', 'Politics', 'Cultural', 'African American']",4.38,260591,24725,152,2015
1276,17,Case Histories,Kate Atkinson,"['Mystery', 'Fiction', 'Mystery', 'Crime', 'Thriller', 'Mystery Thriller', 'Thriller', 'European Literature', 'British Literature', 'Mystery', 'Detective', 'Contemporary', 'Audiobook', 'Adult Fiction']",3.81,93618,6859,389,2005
1271,16,Fade,Lisa McMann,"['Young Adult', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Fiction', 'Mystery', 'Fantasy', 'Supernatural', 'Young Adult', 'Teen', 'Fantasy', 'Urban Fantasy', 'Romance', 'Paranormal Romance']",3.91,51525,2469,248,2009
1271,15,A Mercy,Toni Morrison,"['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'African American', 'Historical', 'Classics', 'Literature', 'Literary Fiction', 'Novels', 'Race', 'Literature', 'American']",3.69,23997,2919,167,2008
1271,14,HHhH,Laurent Binet,"['Fiction', 'Historical', 'Historical Fiction', 'War', 'War', 'World War II', 'Cultural', 'France', 'Historical', 'Cultural', 'Germany', 'Literature', 'Novels', 'World War II', 'Holocaust']",4.03,20689,2263,442,2010
1269,15,Seven Up,Janet Evanovich,"['Mystery', 'Fiction', 'Humor', 'Womens Fiction', 'Chick Lit', 'Romance', 'Mystery', 'Crime', 'Humor', 'Comedy', 'Thriller', 'Mystery Thriller', 'Contemporary', 'Adult']",4.14,117053,2228,337,2002
1269,17,The House of the Scorpion,Nancy Farmer,"['Young Adult', 'Science Fiction', 'Science Fiction', 'Dystopia', 'Fiction', 'Fantasy', 'Young Adult', 'Teen', 'Adventure', 'Academic', 'School', 'Childrens', 'Middle Grade', 'Childrens']",4.06,84335,6488,380,2004
1263,17,Passion,Lauren Kate,"['Young Adult', 'Fantasy', 'Paranormal', 'Angels', 'Romance', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Fantasy', 'Supernatural', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Young Adult', 'Teen']",3.87,153570,6068,420,2011
1261,16,Number9Dream,David Mitchell,"['Fiction', 'Cultural', 'Japan', 'Fantasy', 'Magical Realism', 'Contemporary', 'Literary Fiction', 'Literature', 'Novels', 'European Literature', 'British Literature', 'Science Fiction']",3.86,22990,1626,401,2003
1253,19,Forever,Maggie Stiefvater,"['Young Adult', 'Fantasy', 'Romance', 'Fantasy', 'Paranormal', 'Shapeshifters', 'Werewolves', 'Fiction', 'Romance', 'Paranormal Romance', 'Fantasy', 'Supernatural', 'Fantasy', 'Urban Fantasy', 'Animals', 'Wolves']",3.89,114476,8154,390,2011
1248,15,Life As We Knew It,Susan Beth Pfeffer,"['Young Adult', 'Science Fiction', 'Dystopia', 'Science Fiction', 'Fiction', 'Apocalyptic', 'Post Apocalyptic', 'Adventure', 'Survival', 'Science Fiction', 'Apocalyptic', 'Young Adult', 'Teen', 'Fantasy', 'Audiobook']",3.88,119266,9869,337,2006
1246,15,Kushiel's Dart,Jacqueline Carey,"['Fantasy', 'Romance', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Adult Fiction', 'Erotica', 'Adult', 'Science Fiction Fantasy', 'Fantasy', 'High Fantasy', 'Erotica', 'BDSM', 'Adventure']",3.99,76375,4195,1015,2003
1245,15,Sovereign,C.J. Sansom,"['Historical', 'Historical Fiction', 'Mystery', 'Fiction', 'Historical', 'Mystery', 'Crime', 'Mystery', 'Historical Mystery', 'English History', 'Tudor Period', 'European Literature', 'British Literature', 'Thriller', 'Mystery', 'Detective']",4.22,23551,1192,583,2007
1238,15,Star of the Sea,Joseph O'Connor,"['Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Ireland', 'European Literature', 'Irish Literature', 'Historical', 'Mystery', 'Book Club', 'Novels', 'Literature', 'Literature', '19th Century']",3.85,9406,657,432,2004
1229,14,Skeletons at the Feast,Chris Bohjalian,"['Historical', 'Historical Fiction', 'Fiction', 'War', 'World War II', 'World War II', 'Holocaust', 'Historical', 'War', 'Cultural', 'Germany', 'Audiobook', 'Adult Fiction', 'Romance']",4.0,23848,2466,372,2008
1227,16,Obsidian,Jennifer L. Armentrout,"['Young Adult', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Science Fiction', 'Aliens', 'Science Fiction', 'Romance', 'Paranormal Romance', 'Fantasy', 'Supernatural', 'Fantasy', 'Urban Fantasy', 'Fiction']",4.16,238888,18229,335,2012
1226,15,To the Nines,Janet Evanovich,"['Mystery', 'Fiction', 'Humor', 'Womens Fiction', 'Chick Lit', 'Romance', 'Mystery', 'Crime', 'Humor', 'Comedy', 'Thriller', 'Mystery Thriller', 'Contemporary', 'Adult']",4.15,111118,2138,352,2004
1222,15,The Big Short: Inside the Doomsday Machine,Michael   Lewis,"['Nonfiction', 'Business', 'Economics', 'Economics', 'Finance', 'History', 'Politics', 'Audiobook', 'Currency', 'Money', 'Writing', 'Journalism', 'Contemporary']",4.28,138462,7045,320,2015
1219,13,In the Night Garden,Catherynne M. Valente,"['Fantasy', 'Fiction', 'Fantasy', 'Fairy Tales', 'Short Stories', 'Young Adult', 'Fantasy', 'Magic', 'Science Fiction Fantasy', 'Fantasy', 'Mythology', 'Retellings', 'Speculative Fiction']",3.95,8927,890,483,2006
1204,15,Annihilation,Jeff VanderMeer,"['Science Fiction', 'Fiction', 'Horror', 'Fantasy', 'Mystery', 'Science Fiction', 'Dystopia', 'Audiobook', 'Science Fiction Fantasy', 'Adult', 'Thriller']",3.71,160846,18208,195,2014
1202,16,The Storied Life of A.J. Fikry,Gabrielle Zevin,"['Fiction', 'Contemporary', 'Writing', 'Books About Books', 'Adult', 'Adult Fiction', 'Romance', 'Literary Fiction', 'Book Club', 'Audiobook', 'Realistic Fiction']",3.99,208450,28113,260,2014
1198,14,Life Expectancy,Dean Koontz,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Suspense', 'Fantasy', 'Thriller', 'Mystery Thriller', 'Audiobook', 'Humor', 'Fantasy', 'Paranormal']",3.97,33646,1986,476,2005
1198,12,Aegis Rising,S.S. Segran,"['Fantasy', 'Young Adult', 'Adventure', 'Fiction', 'Science Fiction', 'Business', 'Amazon', 'Fantasy', 'Supernatural']",3.47,2615,88,448,2013
1197,15,Gone,Lisa McMann,"['Young Adult', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Fiction', 'Fantasy', 'Supernatural', 'Mystery', 'Young Adult', 'Teen', 'Fantasy', 'Urban Fantasy', 'Young Adult', 'Young Adult Fantasy']",3.7,30290,1982,214,2010
1195,16,Pattern Recognition,William Gibson,"['Science Fiction', 'Fiction', 'Science Fiction', 'Cyberpunk', 'Mystery', 'Thriller', 'Science Fiction Fantasy', 'Novels', 'Speculative Fiction', 'Spy Thriller', 'Espionage', 'Literature']",3.85,47155,2236,367,2005
1195,12,Phantom Wolf,Kia Carrington-Russell,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance']",3.39,2256,42,191,2014
1194,13,The Terror,Dan Simmons,"['Horror', 'Historical', 'Historical Fiction', 'Fiction', 'Fantasy', 'Thriller', 'Historical', 'Adventure', 'Mystery', 'Audiobook', 'Adventure', 'Survival']",4.03,46517,4715,769,2007
1193,12,Van Laven Chronicles: Throne of Novoxos,Tyler Chase,"['Science Fiction', 'Fantasy', 'Romance']",3.47,2560,128,437,2014
1192,14,The Night Watch,Sarah Waters,"['Historical', 'Historical Fiction', 'Fiction', 'LGBT', 'Historical', 'GLBT', 'Queer', 'War', 'World War II', 'War', 'GLBT', 'Lesbian', 'European Literature', 'British Literature', 'Novels']",3.67,27401,2001,528,2006
1190,15,Saving CeeCee Honeycutt,Beth Hoffman,"['Fiction', 'Historical', 'Historical Fiction', 'Womens Fiction', 'Chick Lit', 'American', 'Southern', 'Young Adult', 'Coming Of Age', 'Adult Fiction', 'Audiobook', 'Adult', 'Young Adult', 'Book Club']",3.93,78721,8810,254,2010
1190,12,Trust: A New Beginning,Cristiane Serruya,"['Romance', 'Adult Fiction', 'Erotica', 'Romance', 'Contemporary Romance', 'Contemporary', 'Dark', 'Suspense', 'Adult', 'Business', 'Amazon', 'Fiction', 'Romance', 'Erotic Romance']",3.48,2802,146,464,2012
1188,16,Inheritance,Christopher Paolini,"['Fiction', 'Young Adult', 'Adventure', 'Fantasy', 'Epic Fantasy', 'Young Adult', 'Young Adult Fantasy', 'Science Fiction Fantasy', 'Fantasy', 'Audiobook', 'Young Adult', 'Teen', 'Childrens']",4.09,226843,10295,849,2011
1186,16,Hopeless,Colleen Hoover,"['Romance', 'New Adult', 'Young Adult', 'Contemporary', 'Romance', 'Contemporary Romance', 'Fiction', 'Sociology', 'Abuse', 'Young Adult', 'High School', 'Womens Fiction', 'Chick Lit', 'Drama']",4.28,277411,22012,410,2012
1185,15,Hard Eight,Janet Evanovich,"['Mystery', 'Fiction', 'Humor', 'Womens Fiction', 'Chick Lit', 'Romance', 'Mystery', 'Crime', 'Humor', 'Comedy', 'Thriller', 'Mystery Thriller', 'Contemporary', 'Adult']",4.16,115869,2309,326,2003
1185,18,Burned,P.C. Cast,"['Young Adult', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Fantasy', 'Supernatural', 'Romance', 'Paranormal Romance', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Magic']",3.96,147898,3271,323,2010
1184,16,Bossypants,Tina Fey,"['Nonfiction', 'Autobiography', 'Memoir', 'Humor', 'Biography', 'Audiobook', 'Humor', 'Comedy', 'Biography', 'Autobiography', 'Biography Memoir', 'Feminism', 'Adult']",3.95,877464,39694,283,2011
1183,15,Duma Key,Stephen King,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Fantasy', 'Supernatural', 'Mystery', 'Audiobook', 'Fantasy', 'Paranormal', 'Suspense', 'Novels']",3.94,104159,5683,611,2008
1181,16,Iron Kissed,Patricia Briggs,"['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Shapeshifters', 'Werewolves', 'Paranormal', 'Vampires', 'Romance', 'Paranormal Romance', 'Paranormal', 'Shapeshifters', 'Fiction', 'Fairies', 'Fae']",4.34,111590,3946,287,2008
